"ppn" "nt" "X" "Y1" "Y2"
86 91 1 4.15016298870997 4.4640779270787
86 92 1 3.67448070277844 4.43116708358525
86 93 1 2.81336476645045 3.62507729032702
86 94 1 2.68250705407771 1.44317247792314
86 95 1 2.70017000193269 1.94487185739317
86 96 1 3.144714471295 4.23303537919419
86 97 1 2.32677159663841 4.28022619042994
86 98 1 1.82452339364586 2.3429583424703
86 99 1 3.88401946937983 3.63008330691967
86 100 1 3.52312777468374 1.31389446620204
87 1 1 2.6702278898212 1.97604198759678
87 2 1 2.44780454090819 1.90308602735154
87 3 1 3.27421412443009 1.06279275807527
87 4 1 3.8456419596078 0.234905300144345
87 5 1 3.42989613251208 1.22338541865451
87 6 1 4.69496673968705 1.80410405175533
87 7 1 4.60628622028023 0.165067218487394
87 8 1 4.46130357500564 -0.191762768142179
87 9 1 3.83539840248896 0.995851565299547
87 10 1 2.32626287598751 0.632695844087737
87 11 1 2.18233043423571 1.25430569110706
87 12 1 1.87314241824886 0.16925859426651
87 13 1 3.98169725212798 0.921648812259995
87 14 1 4.00280608022357 1.89624859687022
87 15 1 6.67055815067898 0.240084387413833
87 16 1 3.77984644810757 1.08553457996137
87 17 1 4.07041820719595 0.970664381914546
87 18 1 2.81436552431905 1.67532698210926
87 19 1 4.20951200848581 1.92922793211604
87 20 1 2.91802410400547 1.75496459119628
87 21 1 3.47103399611961 1.6862002786536
87 22 1 2.93478362102421 0.854298978811021
87 23 1 3.30631982817708 0.676170040194324
87 24 1 4.07044450644944 0.771819850278713
87 25 1 4.8710400481116 0.0205402054748699
87 26 1 3.80319429278955 0.892408507665795
87 27 1 2.96706501189855 1.38862391695961
87 28 1 0.668979493396131 0.0684913362297748
87 29 1 1.90833387923595 -0.323739466699437
87 30 1 3.2393342331603 1.21766350802787
87 31 1 2.9022080123725 0.546564758711883
87 32 1 4.81902469693505 2.17953784505566
87 33 1 3.72325798457925 2.29166396526542
87 34 1 3.04632202079353 1.73135511841566
87 35 1 3.19638667621345 0.068644403779837
87 36 1 4.50920100139433 0.470473223691567
87 37 1 2.8690379749731 1.24131344245161
87 38 1 4.17170898411347 0.884828338701486
87 39 1 4.3675233954151 0.899207841749887
87 40 1 4.13497306219164 3.12969586353562
87 41 1 5.02297871326191 1.46727417874796
87 42 1 2.72468901790129 0.77455059740521
87 43 1 1.83211804058386 0.382506885447506
87 44 1 3.41146786735752 0.9182394284523
87 45 1 1.18916450749431 1.27388555647226
87 46 1 3.56387647277048 1.23653926415496
87 47 1 3.49590610204492 0.937836260521467
87 48 1 5.17531698745482 -0.0610080458013308
87 49 1 4.02235184410823 0.126925883170153
87 50 1 3.32842494932535 1.91526124835868
87 51 1 4.08238114380582 2.23244616189567
87 52 1 6.34256715871662 0.755461893051794
87 53 1 3.27353758288878 1.96316533217007
87 54 1 4.92540166217265 2.52010049754902
87 55 1 3.64519550153825 1.72652937234662
87 56 1 4.01687989256719 1.26521023281038
87 57 1 1.57524464794502 0.557399017957578
87 58 1 3.08615452171235 -0.15441593127001
87 59 1 3.12425092974227 1.11754496164391
87 60 1 4.14075235794351 0.134411565883333
87 61 1 4.26505392731392 3.51122355687211
87 62 1 3.0514587406055 0.78077913333242
87 63 1 5.26456448843969 -0.212836796188078
87 64 1 3.52796179757648 2.54587141226876
87 65 1 2.7183620392695 2.8316825129291
87 66 1 3.9681983104425 1.557386668538
87 67 1 2.00810331164689 1.81379027350724
87 68 1 4.16287365352422 0.277224752935942
87 69 1 4.40421725535806 2.48211133871833
87 70 1 3.39824587353056 0.882566304219024
87 71 1 3.63749920131008 0.705087267694974
87 72 1 2.86195488502656 0.997044962941738
87 73 1 3.2715676418657 -1.07096047657766
87 74 1 4.19665658206331 0.555407852179659
87 75 1 4.75841531049596 0.461908440819868
87 76 1 3.03694692319611 1.45461071875449
87 77 1 4.18247677548709 -0.272370651714649
87 78 1 5.02709596122528 -0.244075528913108
87 79 1 4.49871448452873 0.41910448345477
87 80 1 3.77751859693416 0.228644979231911
87 81 1 1.93632001003334 0.554292097188724
87 82 1 4.02575709674252 0.485919923653806
87 83 1 2.53548464559006 0.837650971235377
87 84 1 2.32741935024977 -2.10988279431234
87 85 1 3.22385660923105 1.76532726597553
87 86 1 4.56199487770609 0.79791166581498
87 87 1 3.47209765614372 -0.1186643742053
87 88 1 3.1125019053033 3.10797817429041
87 89 1 2.35640324723232 0.457639074898874
87 90 1 2.24442597574644 0.596919510965805
87 91 1 0.366414890986929 -1.40046957388645
87 92 1 0.681060537395858 0.667783362053317
87 93 1 1.95156745175519 -0.488406350474265
87 94 1 3.78937816418386 0.479192986775335
87 95 1 4.42934592970533 1.03448239338742
87 96 1 4.60745244520326 0.511165543604168
87 97 1 4.58953626515334 0.551559532045991
87 98 1 3.54520104761133 1.97764384603565
87 99 1 2.49681830048221 1.02443023294468
87 100 1 3.07300768970852 0.404301163743441
88 1 0 3.93383765925378 -0.236206464466734
88 2 0 4.38725929731315 -0.164526779900911
88 3 0 2.74537501480326 1.27498949185324
88 4 0 3.50079837588851 -0.305020227712723
88 5 0 3.740100040467 0.366034088774979
88 6 0 2.67602584514422 1.7925059112402
88 7 0 3.80951762124602 3.04602609355203
88 8 0 4.02667646521933 1.62327090946649
88 9 0 2.77364212501742 0.997689902584173
88 10 0 3.00265714557553 1.62362845374204
88 11 0 3.97411395186979 0.229673830878369
88 12 0 4.36034004405769 0.166653054653943
88 13 0 1.65466989421759 2.65500194328497
88 14 0 1.88718466132665 2.37738072487894
88 15 0 2.39059821892586 2.05806146536945
88 16 0 1.15812782173032 2.79159639399522
88 17 0 1.31420643738189 2.79912438259777
88 18 0 3.02513146103732 2.05864671191054
88 19 0 1.70964191767477 1.36208775781141
88 20 0 1.92391384270866 1.76914675222088
88 21 0 2.6061392061969 0.54863527012294
88 22 0 2.2266989358141 -0.487374696619138
88 23 0 3.42292790017278 0.786497880022429
88 24 0 2.26758701321317 -0.720632572761105
88 25 0 2.09308733911589 0.424190369856284
88 26 0 3.43013595906943 -0.0821150200461003
88 27 0 4.18632576162186 0.590114553627159
88 28 0 4.85590170792699 -0.654530109201901
88 29 0 3.68128964078583 1.61007855163913
88 30 0 5.1361988536892 0.165142024407314
88 31 0 3.75252771963491 1.83654007709463
88 32 0 4.70059708899882 1.81357740531386
88 33 0 2.295889262574 1.37081881394146
88 34 0 3.70356076366041 1.79497646353366
88 35 0 2.26187050374142 3.15222099752331
88 36 0 3.125655857822 2.54753170487205
88 37 0 3.44889802641311 3.33425272696498
88 38 0 3.93787996813862 3.97208729021341
88 39 0 2.97016887355859 3.86733331111866
88 40 0 2.37292821820198 3.32104821973649
88 41 0 4.18461735748168 1.24063770362224
88 42 0 5.25724814881127 2.85959850345198
88 43 0 4.06298044010567 1.94218384650171
88 44 0 3.72472680036556 1.59628437735198
88 45 0 2.75341497169303 0.159635354774922
88 46 0 3.00287104151764 -0.449612954000362
88 47 0 3.81325092340754 0.924327195018573
88 48 0 2.52611783028012 4.5751209471946
88 49 0 2.7940053770082 2.32575699347375
88 50 0 3.97543040146224 0.342964571223012
88 51 0 5.15736350553887 0.68009004831696
88 52 0 4.7675248767329 1.18728130371706
88 53 0 2.75247725641826 3.40090447089177
88 54 0 2.39556887342768 2.31843204376073
88 55 0 4.2878145145562 2.09265059770173
88 56 0 4.97186931321654 2.25264462858955
88 57 0 3.69176216494854 3.94383932915728
88 58 0 2.89267373440063 2.52481958081514
88 59 0 3.54435604019305 1.27250261557685
88 60 0 2.51119885566594 0.448205208998706
88 61 0 3.12317739885101 0.997777018000578
88 62 0 3.81149174762025 1.47514939859424
88 63 0 3.83983738385569 2.99470475102209
88 64 0 6.75205780543208 2.33781831141111
88 65 0 5.46370566443948 0.852362956937418
88 66 0 4.68986283155927 1.6369638558051
88 67 0 4.39060620231747 1.82066937320783
88 68 0 3.56710894784253 2.47115221821368
88 69 0 0.73022220116615 1.67766189417972
88 70 0 2.00140027393171 0.436601870910135
88 71 0 0.671115148799112 0.694089222079507
88 72 0 0.126370707227161 -0.382112515761913
88 73 0 1.13900365006591 -0.612759723049769
88 74 0 0.69376604702205 -0.111846760471174
88 75 0 2.48651926525474 2.57735470043969
88 76 0 4.19847860593985 1.0193904383656
88 77 0 3.07744443833019 0.829801144179549
88 78 0 3.15566054885322 1.665463296233
88 79 0 2.09473732940235 2.73445793505376
88 80 0 4.82052996578934 1.62823646175698
88 81 0 3.28759972376436 1.80822754621456
88 82 0 4.07028250099753 2.7615045521987
88 83 0 3.45912359836518 2.84165184951907
88 84 0 3.27744950363373 3.15610137276704
88 85 0 1.72138128791023 3.79453301872063
88 86 0 1.80814768370491 1.96184178540444
88 87 0 3.54455641573205 0.373502150590186
88 88 0 1.47474519730048 2.15322620806718
88 89 0 0.792192423134224 2.97027593941266
88 90 0 3.19581080107276 2.45686475225842
88 91 0 3.4042371228694 5.20330683753178
88 92 0 5.15152010419533 2.69215693005635
88 93 0 5.0712623823896 2.5120082663439
88 94 0 5.62006022372263 2.46920741688061
88 95 0 3.03906770170641 3.02208350302164
88 96 0 2.89970158040566 1.77433252318468
88 97 0 2.16434136487837 1.75139784911677
88 98 0 2.32846182581377 1.78538573544829
88 99 0 2.21603192005863 1.75322101041429
88 100 0 2.89579774342991 -0.430874822439344
89 1 1 4.52078971490667 2.81086153023369
89 2 1 5.20107523980139 2.73259308361864
89 3 1 6.11314865360957 4.65463693596174
89 4 1 5.40106964088079 1.9548883000783
89 5 1 2.90275673386398 1.79523956501406
89 6 1 2.82875789151502 2.40407471061125
89 7 1 3.72688788998318 3.22704741448003
89 8 1 2.70846522878655 1.23336414801052
89 9 1 4.10919305844019 1.76354891144104
89 10 1 4.51881872620338 2.80004946988913
89 11 1 3.9529654510667 2.36052130831357
89 12 1 2.93153876186486 2.34144110258069
89 13 1 3.26703681488587 3.17340078950036
89 14 1 2.99483621343476 1.52146571645974
89 15 1 5.12597328798441 1.09810735842478
89 16 1 3.87459042426491 1.91207416111748
89 17 1 5.80212148204567 1.68424948922788
89 18 1 4.12096896744477 3.46739018409311
89 19 1 4.50189879000698 2.57050637322767
89 20 1 5.30474540152876 2.3794764153138
89 21 1 5.17431082362011 0.29393423011146
89 22 1 2.73242996561447 1.28737001859974
89 23 1 2.2783584485238 0.22662106881052
89 24 1 3.88706465542986 1.40975269872422
89 25 1 6.06070922358771 1.46714839247355
89 26 1 5.01681078334571 2.01952009537587
89 27 1 3.07166564324883 1.93930205377688
89 28 1 4.75023322384276 1.13360029829746
89 29 1 5.09151160345363 3.69259267265253
89 30 1 2.95686979542747 4.52233560546596
89 31 1 5.09723196677715 2.33214911150491
89 32 1 3.63912721427412 1.1860721681799
89 33 1 3.01342582799599 2.03689936953234
89 34 1 2.93625305154065 -0.239133444994128
89 35 1 1.84397265203102 0.810877161757362
89 36 1 4.00273441576927 0.975543749086268
89 37 1 4.72932575998084 0.567372550884331
89 38 1 5.30657658989873 1.5235694955718
89 39 1 4.69084017260125 1.42730637499992
89 40 1 5.25782484927842 1.32649616955979
89 41 1 4.09787290134785 1.6851056887993
89 42 1 2.83927883271049 2.38953073584262
89 43 1 2.98374269992851 2.80238122099442
89 44 1 4.55523108601055 2.19568368686313
89 45 1 4.43458922016059 3.34931841514217
89 46 1 4.12598688787716 2.61403932536658
89 47 1 5.37499397338988 3.30672235932887
89 48 1 5.46183367783981 0.531904952921817
89 49 1 5.77017981080825 1.85022802681967
89 50 1 5.06685376853834 1.8515774397731
89 51 1 5.77586322460809 1.70230752474622
89 52 1 6.00687645172419 1.90654930611716
89 53 1 4.31089993982392 1.86887302972311
89 54 1 3.68124507923551 2.36999834633
89 55 1 5.55387437736572 2.00770687605145
89 56 1 4.25223958386206 2.32557244942523
89 57 1 3.78292042041108 1.9985437345496
89 58 1 4.27210199109274 2.85010863417733
89 59 1 2.00347696701591 2.52650802410359
89 60 1 4.09493299285062 2.76317655999734
89 61 1 4.5983963537442 1.91444063419778
89 62 1 5.72814047959237 2.72532571914772
89 63 1 4.21443681572064 0.224855103877573
89 64 1 4.32936273416394 0.875290267153186
89 65 1 4.70207285330174 1.40627157161079
89 66 1 3.03529327769582 2.75832244834877
89 67 1 3.97853756546152 4.33226877352007
89 68 1 2.84838781752008 4.32086973257508
89 69 1 3.13345229980448 3.75278838755942
89 70 1 5.12328708475561 0.759152083346103
89 71 1 3.76774634286132 1.20706695045716
89 72 1 2.71132745607681 1.99539225540197
89 73 1 4.44915010683028 3.01586653209383
89 74 1 4.49624309552032 2.9740331898185
89 75 1 2.42491106224096 2.16659028688227
89 76 1 2.27962631951683 0.269140989612653
89 77 1 4.35809732423436 -0.333432935793014
89 78 1 3.66050624520262 0.904054876249847
89 79 1 3.91799450493128 1.4326856547474
89 80 1 4.7887881905476 1.89650475178625
89 81 1 5.12655529458808 2.21102362035973
89 82 1 3.85744100486406 1.51367151197401
89 83 1 3.53927861210237 1.76451256044809
89 84 1 2.66189494116215 1.45596897819049
89 85 1 2.29858050757757 1.91877256230488
89 86 1 2.48197541877491 1.09039794976412
89 87 1 3.64562910434394 2.05648928523345
89 88 1 2.7294808455337 2.02029061511715
89 89 1 4.98622335518554 1.97776026396289
89 90 1 2.84931848914577 0.560109152156656
89 91 1 4.05016650044391 1.03696788689286
89 92 1 4.15143945820438 0.738482074927667
89 93 1 0.954294525739348 2.06834811956258
89 94 1 2.48951366010457 2.08064530077788
89 95 1 4.07717772811911 2.88128230371877
89 96 1 3.91349608452399 2.21497295975468
89 97 1 3.21215084292291 2.17371718925417
89 98 1 4.09552786881802 0.371256203683715
89 99 1 5.18106573880203 0.471122469031302
89 100 1 5.28183145915075 1.91783653344717
90 1 1 4.7459320642579 1.90750172574136
90 2 1 3.26541492710897 2.65818267866813
90 3 1 2.86948524792794 0.88989563697729
90 4 1 3.51938694294487 0.869109118386029
90 5 1 1.30352472773827 2.00861584411168
90 6 1 3.80620831756708 0.653969253856366
90 7 1 3.70049684862156 0.493057729355432
90 8 1 3.40960265098926 0.513146116835691
90 9 1 2.0231620568752 1.28525767592261
90 10 1 2.49082002098318 1.81924795878789
90 11 1 2.70253373964249 -0.0647233948777219
90 12 1 3.14300216433058 1.94349947017716
90 13 1 3.27702449646101 2.99518877165478
90 14 1 3.55522790733377 1.32896039761859
90 15 1 2.88199979160447 0.827269983154297
90 16 1 2.61034222141208 1.45917178642314
90 17 1 2.18966232250441 1.93774579699027
90 18 1 3.86602539331426 1.27764717678486
90 19 1 3.78947923320113 1.7805141459939
90 20 1 4.16736663350066 1.77102654249506
90 21 1 4.22001746101483 1.45820924983321
90 22 1 4.39540373719214 2.94907389320256
90 23 1 4.40828224347549 2.99825785399807
90 24 1 3.67700923806902 2.21436678816691
90 25 1 3.89474504815544 1.5707042397667
90 26 1 3.50708960339948 3.25295723060377
90 27 1 2.95316245914979 2.60860781893087
90 28 1 3.29911660763397 1.36918672277464
90 29 1 3.3229613743828 1.63966797860759
90 30 1 3.83920445018915 2.39892673507593
90 31 1 2.6666942650742 1.81992592744839
90 32 1 3.53343530877693 1.43385929167661
90 33 1 3.5470579505417 2.73003589829026
90 34 1 5.14113129825034 2.9370078614984
90 35 1 4.53230179850226 2.90943854046535
90 36 1 4.10029967706271 2.61827857255764
90 37 1 2.48023108048261 2.79677911136864
90 38 1 3.35778734374968 4.29673793074678
90 39 1 2.72298586641155 1.74251108067452
90 40 1 3.83968984953718 1.22695208901491
90 41 1 3.06845911712083 0.550220924584912
90 42 1 2.70192684386828 -0.374593317043233
90 43 1 2.82021161959703 0.964181315703185
90 44 1 3.07306179871314 2.81129816461471
90 45 1 3.4247921533317 2.40563782008674
90 46 1 4.96135432130134 0.513942165617246
90 47 1 3.87969601922329 0.695352804244235
90 48 1 3.09417412056776 0.101746386926672
90 49 1 2.82509960472356 1.79246415292602
90 50 1 3.40287964289115 2.13421901088673
90 51 1 2.85937726277786 0.566629776265061
90 52 1 1.15240445862044 0.670669652994864
90 53 1 0.789326152477011 1.71452130069193
90 54 1 3.05617602118654 -0.167713560324791
90 55 1 1.81514372183939 1.46794195740418
90 56 1 2.78871711577624 0.982508471468219
90 57 1 3.95446451376044 0.676242294316806
90 58 1 2.8911056734389 1.10338289726848
90 59 1 3.9832305589659 2.09716241061339
90 60 1 2.70348164247195 0.642829801452972
90 61 1 4.90341042320627 1.16766328492633
90 62 1 1.26719737378211 -0.159091416117956
90 63 1 1.96433208836987 0.763905062431854
90 64 1 1.72319009536144 -0.0414991630195918
90 65 1 1.58949219794754 0.365613415971848
90 66 1 2.60489877757632 3.375570565971
90 67 1 4.32716038483384 2.87621690540725
90 68 1 4.192869760348 2.37367912944086
90 69 1 3.02271457742509 1.37651157189243
90 70 1 3.4058038072939 0.0119340475465062
90 71 1 1.9389269226645 1.8518666701188
90 72 1 1.64756267793599 3.08169987786643
90 73 1 2.72399855354041 2.51891234969075
90 74 1 2.15209171132234 3.32960385275934
90 75 1 3.5842487359237 1.52255840532995
90 76 1 2.70563779574151 2.40428375890758
90 77 1 2.82038193779835 0.32541742434028
90 78 1 2.2530816702322 2.09452893927057
90 79 1 4.99698860964092 1.1097287007725
90 80 1 3.05317731384431 1.75396904840619
90 81 1 3.99919574588282 1.65919012470318
90 82 1 2.99707089706082 1.03318258015963
90 83 1 1.93971574782595 0.185605042201062
90 84 1 2.83162745062762 2.16257395850378
90 85 1 2.34827547585137 3.67459083767029
90 86 1 2.43941958451508 1.63026132281624
90 87 1 2.79946818774712 2.03043097957496
90 88 1 2.70111806568951 2.37484039665657
90 89 1 3.14134750685828 1.14901545951669
90 90 1 -0.400273962055125 0.696424675740036
90 91 1 2.41453574375197 0.907426065001809
90 92 1 3.12653727273801 1.51870340914531
90 93 1 3.0837301398565 0.450445137573483
90 94 1 1.58377893902899 1.58648769821685
90 95 1 2.85331149098467 1.86609599371415
90 96 1 3.16431780226607 0.317206493696102
90 97 1 2.89551961824697 1.21153161734729
90 98 1 2.3856455785757 0.736451280089784
90 99 1 1.18634458277388 3.07185213593202
90 100 1 2.74458897495862 2.67511945754179
91 1 0 3.57807941575081 0.761850411022275
91 2 0 1.85957814037413 2.16940886214884
91 3 0 1.49348241663226 1.37472556615702
91 4 0 1.13335615277469 1.8893791927634
91 5 0 1.55386619047912 2.23421835852196
91 6 0 4.34408922258571 2.09047791228387
91 7 0 1.76128717074153 2.94137705841366
91 8 0 2.54799772032168 1.60300949066084
91 9 0 3.85114829864715 1.30429000813096
91 10 0 2.48589795636822 2.60004413146971
91 11 0 3.79146253747267 0.690334006618173
91 12 0 1.77508768909319 1.26204024462189
91 13 0 1.46065907406616 1.77410425731761
91 14 0 3.19172513583409 3.52255374729666
91 15 0 3.92235801995504 2.99777996865814
91 16 0 2.84266981521379 1.52946871017657
91 17 0 2.49206892464772 3.19781978743255
91 18 0 1.91453772580821 1.90383517514093
91 19 0 2.65300086060408 2.65747811214954
91 20 0 3.08547821595094 3.40139142869727
91 21 0 4.11015800554418 2.35649895748245
91 22 0 3.55442856986833 1.02908607259691
91 23 0 4.21133258776636 1.15310066254668
91 24 0 2.18876808635236 1.68469623448046
91 25 0 2.80118406010593 2.05358118033824
91 26 0 2.81790504377385 2.14856359434414
91 27 0 4.44933700191599 1.49614128816638
91 28 0 5.79169394024099 3.17297410590377
91 29 0 3.09759240898176 2.82725395158715
91 30 0 4.1554384054081 2.63585532652844
91 31 0 4.96033599619275 1.44773523216154
91 32 0 5.56198778255059 1.64761643167887
91 33 0 1.83628549700906 -0.0309722276296958
91 34 0 0.756864696807114 1.57573817517242
91 35 0 2.1223952117913 2.54882169936351
91 36 0 3.55309029206862 2.65955922958531
91 37 0 3.05164387051015 0.773506841012345
91 38 0 2.47938774992948 0.92249340533266
91 39 0 2.47088814535888 2.62278315745466
91 40 0 2.58489117921894 1.47257080179704
91 41 0 3.39201919475364 1.84769363561297
91 42 0 4.09073145631947 -0.21216993140473
91 43 0 2.89099704395755 1.38596027504125
91 44 0 2.77676618818049 0.660708027807257
91 45 0 2.07979365780418 1.34847873289608
91 46 0 2.74628652086932 1.50985627264477
91 47 0 3.06651656064548 -0.372910972571653
91 48 0 1.61030246241217 1.74813989492377
91 49 0 2.16624903266913 2.20041276733857
91 50 0 2.81490865395674 2.04539461898371
91 51 0 3.61124909789783 2.59778384446443
91 52 0 3.72504842352567 3.72653049791624
91 53 0 3.54573717268898 -0.165814294943884
91 54 0 3.213385524129 2.21873147208479
91 55 0 1.49235534263652 2.78216880725547
91 56 0 1.53857189741972 2.09581697252209
91 57 0 1.68536768649143 3.12402407434142
91 58 0 2.75269537073572 2.00130434214772
91 59 0 2.18676044499144 3.30517028950446
91 60 0 2.6774605504298 2.58798056168647
91 61 0 1.36255390263146 0.973688245876788
91 62 0 1.25532519415875 1.33971173548169
91 63 0 1.40992990786728 0.228916684519068
91 64 0 1.58435745455192 1.41288546854535
91 65 0 0.297876200184522 0.90811840079258
91 66 0 1.85797789735712 0.397690325713068
91 67 0 3.04232463647092 0.966913233905554
91 68 0 2.77090626065256 0.167746282612221
91 69 0 1.94481555993866 0.726120677657812
91 70 0 4.3868263581169 0.219250570837116
91 71 0 4.55898894010844 3.48873362204649
91 72 0 4.10795389371023 5.17511362629405
91 73 0 3.33436072235756 3.89031722247642
91 74 0 2.16849446055242 2.26280638462767
91 75 0 2.72723610779797 1.34024248748586
91 76 0 2.89796644353671 1.26020879871348
91 77 0 1.40037127462543 1.92659930126299
91 78 0 3.74406410295813 1.29132183924765
91 79 0 2.59519268745151 2.21028844185944
91 80 0 4.33641360508413 1.53131179796982
91 81 0 2.85178444896007 2.35294501412735
91 82 0 2.57884499848035 0.663339943748392
91 83 0 2.14531210127944 1.79043449398079
91 84 0 2.67428790578122 1.83393220016153
91 85 0 2.95672449047035 1.80341816617861
91 86 0 2.33539895268569 2.21967836106838
91 87 0 1.89732092948773 1.91884695164236
91 88 0 3.62039400685077 -0.0603874767343617
91 89 0 3.9096645745276 1.89387658569886
91 90 0 3.41069421769615 2.72384234096015
91 91 0 2.61614235022247 3.49561992443177
91 92 0 4.64039320387643 2.31094592752951
91 93 0 6.58437485519758 1.65375141621061
91 94 0 6.10083682919606 2.98766692151279
91 95 0 4.82778795659366 3.64119202684687
91 96 0 2.8742541717036 3.67449295784141
91 97 0 3.33275214257828 2.73312917814856
91 98 0 2.74282488769121 2.6682760913676
91 99 0 3.51631683413887 4.70819174674929
91 100 0 -0.328977889402243 1.49339527740991
92 1 1 2.24910774556241 0.223350478958418
92 2 1 3.34467630257185 0.841224089598987
92 3 1 3.19147550272378 1.50226122423191
92 4 1 2.88550651519655 3.45014411965119
92 5 1 3.16350144346479 1.84250919508119
92 6 1 4.41521784785028 1.30619965230543
92 7 1 3.28540855961272 2.57566728575429
92 8 1 4.41397357088225 2.68087338165716
92 9 1 4.95690971914744 1.76785714065795
92 10 1 4.53038819382051 1.17656249565388
92 11 1 4.69041121774271 2.40606928686881
92 12 1 4.35402903590856 1.59486686842875
92 13 1 4.05098814379095 1.22999145383461
92 14 1 4.09002452319404 0.921387805164829
92 15 1 5.02748946648802 0.419153700856268
92 16 1 2.87564897524726 1.43267099061587
92 17 1 2.23007469168959 1.97822402304486
92 18 1 3.92808791546349 2.46977106416912
92 19 1 3.57706861292049 0.964854185980505
92 20 1 1.89497635561193 1.44846906254922
92 21 1 2.85776632299994 -0.201780551430113
92 22 1 3.02427741102892 2.7517847848263
92 23 1 5.04389929569927 2.20927930079998
92 24 1 4.31223176251164 2.32882438382781
92 25 1 4.13371083921782 -0.192422540960862
92 26 1 4.21013209370221 0.920793811864092
92 27 1 4.33785565742971 0.725065586856956
92 28 1 3.91963076472579 0.471113608961747
92 29 1 3.83991620252045 -0.0557937554191912
92 30 1 1.6670661360189 -1.16388760511429
92 31 1 2.10974785062385 -0.157625221346169
92 32 1 4.61830343033314 -1.19065649364504
92 33 1 4.5802017964221 0.503111300472898
92 34 1 3.21041614307608 -0.650738483547174
92 35 1 2.71203358202687 0.342086038787476
92 36 1 0.924092536695665 -0.0795607484970566
92 37 1 0.818560424950586 0.896022526618428
92 38 1 3.11974658301106 -0.768736831465585
92 39 1 4.08575594074643 0.303813754493399
92 40 1 2.54860039756181 2.98695300478192
92 41 1 3.40224386033473 1.76429760285936
92 42 1 3.70682360135714 0.818247853822739
92 43 1 5.71648249738434 2.14389909641122
92 44 1 4.55252729613979 1.56050242613765
92 45 1 4.12901675435115 0.71139739689795
92 46 1 5.1286985407708 -0.123070907815843
92 47 1 4.4589057328338 0.463459421374153
92 48 1 4.75822395300965 -0.400769555740214
92 49 1 3.382995355942 1.62516443042634
92 50 1 3.57809474771683 1.1563532662239
92 51 1 3.10611011490127 1.06515044574616
92 52 1 3.23233128732056 0.404200791349136
92 53 1 1.58642141996077 1.35791858206486
92 54 1 4.33792447171302 0.547979547270382
92 55 1 3.85485405264025 2.70048435214872
92 56 1 3.77130007543433 2.2322784378504
92 57 1 2.70020228153725 2.90392090393742
92 58 1 4.73955520253361 1.73263393930536
92 59 1 5.30247563729147 1.60463419182117
92 60 1 2.2023154024692 0.953999037035744
92 61 1 2.02266482558113 0.681274393217427
92 62 1 4.43363439217679 1.34099744079558
92 63 1 4.56925122497459 -1.38979477072046
92 64 1 4.92459769692188 0.1828786355759
92 65 1 4.06496321019207 -0.218629389723509
92 66 1 1.71174661652028 -1.69674920569006
92 67 1 -0.101283151919207 -0.0623759987189803
92 68 1 2.23171729434972 1.06648793156508
92 69 1 3.33675269864223 1.66545592572186
92 70 1 5.32450289761717 0.856859914424863
92 71 1 4.69214962509809 2.67664354870062
92 72 1 5.47364925615823 0.573906287542217
92 73 1 4.09146449272366 -0.310056331413171
92 74 1 4.11063763590032 2.00521912285341
92 75 1 4.96417176450203 0.823277538589813
92 76 1 4.71229826572052 0.224255949376101
92 77 1 4.02429647467231 0.0199051407703446
92 78 1 3.00942370205072 0.019911947434462
92 79 1 2.36391315097702 -0.686905469499729
92 80 1 4.70167144384641 -0.8754151441337
92 81 1 4.33877820829359 0.739106871713265
92 82 1 4.46781269014316 -0.0910374663834403
92 83 1 3.7376030441588 0.619878133580475
92 84 1 4.66576826577674 2.6810952092007
92 85 1 3.85718972186449 2.52207364390175
92 86 1 4.9657449724642 2.34281914500929
92 87 1 4.56041326419124 2.03142144218524
92 88 1 4.91596449659838 0.940782276809577
92 89 1 4.22857607771454 1.02242687350516
92 90 1 3.22385895658439 1.48093718923426
92 91 1 4.10942061131263 2.08260183420347
92 92 1 5.85607993876857 2.11242243719895
92 93 1 6.05439334504253 1.78474653579416
92 94 1 3.99091953853639 0.724999517998626
92 95 1 4.13317614165789 0.921397341970477
92 96 1 5.50932260665072 0.468192699824365
92 97 1 3.63598779120883 1.75976353090952
92 98 1 3.56346205745854 0.574574618308904
92 99 1 3.8329130367384 0.0274124309243968
92 100 1 2.8502901528709 1.78796207450625
93 1 1 1.49390313346187 -2.50141402953759
93 2 1 -0.0218200435244911 -1.12821951751037
93 3 1 -0.580008924811087 -0.701881219941033
93 4 1 1.63317511416344 -0.36967020781511
93 5 1 1.57506713113781 0.0277307154982631
93 6 1 1.69880680391177 -0.132049478794735
93 7 1 1.48044407962332 0.434066208532318
93 8 1 2.53239844557723 0.37261281421588
93 9 1 3.14709660201806 -0.0498445030999093
93 10 1 3.02360027091653 -1.07003842824358
93 11 1 2.23096605032629 0.389298296449054
93 12 1 3.11339784000559 1.05066754841182
93 13 1 1.91972662133231 0.153148255591885
93 14 1 2.70136840881038 0.156461896010549
93 15 1 2.93437098854585 0.310560559013258
93 16 1 2.91245257789274 0.814766827300659
93 17 1 3.4270714547141 0.889026030313489
93 18 1 0.532579577683807 1.27175983479035
93 19 1 0.843945136634946 1.1943382143986
93 20 1 1.85836450549221 0.455939236847812
93 21 1 2.37240462512958 2.1412731646951
